rcept_no,rcept_dt,split,t1,t2
20190701000094,20190701,train,유상증자,
20210208000481,20210208,train,유상증자,
20240304000552,20240304,val,유상증자,
20250602001315,20250602,test,유상증자,
20190516000328,20190516,train,유상증자,
20200617000322,20200617,train,유상증자,
20220322000970,20220322,train,유상증자,
20230623000561,20230623,train,유상증자,
20250513000304,20250513,test,유상증자,
20191205000001,20191205,train,유상증자,
20201015000451,20201015,train,유상증자,
20220406002893,20220406,train,유상증자,
20240826000248,20240826,val,유상증자,
20250218001716,20250219,test,유상증자,
20211118000265,20211119,train,유상증자,
20220310000772,20220310,train,유상증자,
20230412002608,20230412,train,유상증자,
20241226000478,20241226,val,유상증자,
20250424000532,20250424,test,유상증자,
20200610000150,20200610,train,유상증자,
20210217000880,20210217,train,유상증자,
20220630000855,20220630,train,유상증자,
20240705000462,20240705,val,유상증자,
20260625000509,20260625,test,유상증자,
20190430001397,20190430,train,유상증자,
20210222002047,20210222,train,유상증자,
20221005000437,20221005,train,유상증자,
20230127000477,20230127,train,유상증자,
20251216000522,20251217,test,유상증자,
20191218000403,20191218,train,유상증자,
20200110000587,20200110,train,유상증자,
20210902000010,20210902,train,유상증자,
20221006000535,20221006,train,유상증자,
20240902000333,20240902,val,유상증자,
20260116000153,20260116,test,유상증자,
20221130001577,20221130,train,유상증자,
20231019000320,20231019,train,유상증자,
20240708000361,20240708,val,유상증자,
20250908000201,20250908,test,유상증자,
20260716000400,20260716,test,유상증자,
20201223000627,20201223,train,유상증자,
20210903000394,20210903,train,유상증자,
20220127000001,20220127,train,유상증자,
20251210000504,20251210,test,유상증자,
20260818000126,20260818,test,유상증자,
20200330004255,20200330,train,유상증자,
20211118000261,20211119,train,유상증자,
20220329000555,20220329,train,유상증자,
20240126000528,20240126,val,유상증자,
20260513000250,20260513,test,유상증자,
20191210000252,20191210,train,유상증자,
20210415000497,20210415,train,유상증자,
20231205000431,20231205,train,유상증자,
20250428000703,20250428,test,유상증자,
20260904000281,20260904,test,유상증자,
20200313001218,20200316,train,유상증자,
20190410003228,20190410,train,유상증자,
20201106000282,20201106,train,유상증자,
20211028000429,20211028,train,유상증자,
20190611000362,20190611,train,전환사채,
20210209000807,20210209,train,전환사채,
20240612000419,20240613,val,전환사채,
20260626000541,20260626,test,전환사채,
20190517000081,20190517,train,전환사채,
20210901000420,20210901,train,전환사채,
20221213000299,20221213,train,전환사채,
20230308000335,20230308,train,전환사채,
20260522000640,20260522,test,전환사채,
20200306000918,20200309,train,전환사채,
20210726000302,20210726,train,전환사채,
20250625000490,20250625,test,전환사채,
20190308000905,20190308,train,전환사채,
20200511000761,20200511,train,전환사채,
20210310000972,20210310,train,전환사채,
20221118000539,20221118,train,전환사채,
20230531002920,20230531,train,전환사채,
20241217000003,20241217,val,전환사채,
20260130000682,20260130,test,전환사채,
20190816000242,20190816,train,전환사채,
20201221000239,20201221,train,전환사채,
20211207000002,20211207,train,전환사채,
20220615000407,20220615,train,전환사채,
20231205000469,20231205,train,전환사채,
20240820000412,20240821,val,전환사채,
20260512000759,20260513,test,전환사채,
20190321000533,20190321,train,전환사채,
20230623000350,20230623,train,전환사채,
20250724000307,20250724,test,전환사채,
20191016000340,20191016,train,전환사채,
20200115000520,20200115,train,전환사채,
20210217000904,20210217,train,전환사채,
20250923000400,20250923,test,전환사채,
20190517000144,20190517,train,전환사채,
20200423000215,20200423,train,전환사채,
20210623000467,20210623,train,전환사채,
20240115000347,20240115,val,전환사채,
20250110000446,20250110,test,전환사채,
20200730000366,20200730,train,전환사채,
20210210000002,20210210,train,전환사채,
20221205000397,20221205,train,전환사채,
20231113000768,20231113,train,전환사채,
20260910000248,20260910,test,전환사채,
20210726000004,20210726,train,전환사채,
20251217000606,20251218,test,전환사채,
20260430001853,20260430,test,전환사채,
20190926001035,20190926,train,전환사채,
20220725000344,20220725,train,전환사채,
20230602000001,20230602,train,전환사채,
20250212001030,20250212,test,전환사채,
20231108000333,20231108,train,전환사채,
20260814003891,20260814,test,전환사채,
20190423000157,20190423,train,전환사채,
20200828001380,20200831,train,전환사채,
20220921000002,20220921,train,전환사채,
20230517000312,20230517,train,전환사채,
20240415000955,20240415,val,전환사채,
20250917000367,20250917,test,전환사채,
20210224002653,20210224,train,전환사채,
20220221000002,20220221,train,전환사채,
20230811002387,20230811,train,전환사채,
20240426000737,20240426,val,전환사채,
20260423000749,20260423,test,전환사채,
20190215000635,20190215,train,전환사채,
20201209000516,20201209,train,전환사채,
20210422000514,20210422,train,전환사채,
20230518000346,20230519,train,전환사채,
20251208000354,20251208,test,전환사채,
20260417000708,20260417,test,전환사채,
20200921000397,20200921,train,전환사채,
20211216000436,20211216,train,전환사채,
20240821000354,20240821,val,전환사채,
20250515002946,20250515,test,전환사채,
20260204000609,20260205,test,전환사채,
20220914000213,20220914,train,전환사채,
20230102000288,20230102,train,전환사채,
20240223002359,20240223,val,전환사채,
20250711000002,20250711,test,전환사채,
20200303000563,20200303,train,전환사채,
20220406002490,20220406,train,전환사채,
20240202000353,20240202,val,전환사채,
20190319000664,20190319,train,전환사채,
20200218000908,20200218,train,전환사채,
20210409000001,20210409,train,전환사채,
20230726000146,20230726,train,전환사채,
20240322000398,20240322,val,전환사채,
20250811000481,20250811,test,전환사채,
20200902000166,20200902,train,전환사채,
20210421000400,20210421,train,전환사채,
20220808000240,20220808,train,전환사채,
20230509000699,20230510,train,전환사채,
20241024000452,20241024,val,전환사채,
20250903000369,20250903,test,전환사채,
20260326001094,20260326,test,전환사채,
20190410001184,20190410,train,전환사채,
20210726000299,20210726,train,전환사채,
20220628000484,20220628,train,전환사채,
20240730000310,20240730,val,전환사채,
20260316001577,20260316,test,전환사채,
20231219000375,20231219,train,전환사채,
20240527000227,20240527,val,전환사채,
20251215000366,20251215,test,전환사채,
20260526000523,20260526,test,전환사채,
20190906000327,20190906,train,전환사채,
20210907000237,20210907,train,전환사채,
20220711000647,20220712,train,전환사채,
20260519000254,20260519,test,전환사채,
20191029000432,20191029,train,전환사채,
20210105000515,20210105,train,전환사채,
20220530000758,20220530,train,전환사채,
20240112000425,20240112,val,전환사채,
20250729000174,20250729,test,전환사채,
20260116000487,20260116,test,전환사채,
20190305000340,20190305,train,전환사채,
20200402002261,20200402,train,전환사채,
20210205000808,20210205,train,전환사채,
20220923000544,20220926,train,전환사채,
20230131000267,20230131,train,전환사채,
20251128001590,20251128,test,전환사채,
20260807000388,20260807,test,전환사채,
20191119000004,20191119,train,전환사채,
20210907000215,20210907,train,전환사채,
20220427000459,20220427,train,전환사채,
20230712000291,20230712,train,전환사채,
20241119000120,20241119,val,전환사채,
20251120000308,20251120,test,전환사채,
20260914000252,20260914,test,전환사채,
20190625000300,20190625,train,전환사채,
20211112001078,20211112,train,전환사채,
20221111000888,20221111,train,전환사채,
20230414001796,20230414,train,전환사채,
20240223002434,20240223,val,전환사채,
20250929000280,20250929,test,전환사채,
20191119000237,20191119,train,전환사채,
20200214000594,20200214,train,전환사채,
20220613000210,20220613,train,전환사채,
20230707000578,20230707,train,전환사채,
20240619000002,20240619,val,전환사채,
20251029000407,20251029,test,전환사채,
20260513000690,20260513,test,전환사채,
20190116000131,20190116,train,전환사채,
20200519000240,20200519,train,전환사채,
20210726000300,20210726,train,전환사채,
20220725000316,20220725,train,전환사채,
20240418000426,20240418,val,전환사채,
20250902000219,20250902,test,전환사채,
20260416000470,20260416,test,전환사채,
20200709000428,20200710,train,전환사채,
20220211000003,20220211,train,전환사채,
20230419000431,20230419,train,전환사채,
20260312001440,20260313,test,전환사채,
20200824000160,20200824,train,전환사채,
20210630000983,20210630,train,전환사채,
20221019000325,20221019,train,전환사채,
20240321000010,20240321,val,전환사채,
20190329002983,20190329,train,전환사채,
20200615000095,20200615,train,전환사채,
20230703000399,20230704,train,전환사채,
20250729000268,20250729,test,전환사채,
20260831001414,20260831,test,전환사채,
20201127001379,20201127,train,전환사채,
20221213000304,20221213,train,전환사채,
20190909000843,20190909,train,신주인수권부사채,
20201125000578,20201125,train,신주인수권부사채,
20210611000263,20210611,train,신주인수권부사채,
20220801000278,20220802,train,신주인수권부사채,
20240605000361,20240605,val,신주인수권부사채,
20260204000611,20260205,test,신주인수권부사채,
20200601000674,20200601,train,신주인수권부사채,
20210713000229,20210713,train,신주인수권부사채,
20220913000340,20220913,train,신주인수권부사채,
20251119000256,20251119,test,신주인수권부사채,
20221026000434,20221026,train,신주인수권부사채,
20250808000002,20250808,test,신주인수권부사채,
20190708000450,20190709,train,신주인수권부사채,
20211104000334,20211104,train,신주인수권부사채,
20220913000207,20220913,train,신주인수권부사채,
20230911000426,20230911,train,신주인수권부사채,
20240325000951,20240326,val,신주인수권부사채,
20250917000381,20250917,test,신주인수권부사채,
20260520000262,20260520,test,신주인수권부사채,
20190201000172,20190201,train,신주인수권부사채,
20230627000310,20230627,train,신주인수권부사채,
20250814004454,20250814,test,신주인수권부사채,
20210504000615,20210504,train,신주인수권부사채,
20220805000005,20220805,train,신주인수권부사채,
20230621000408,20230621,train,신주인수권부사채,
20200917000269,20200917,train,신주인수권부사채,
20211026000301,20211026,train,신주인수권부사채,
20220329001289,20220329,train,신주인수권부사채,
20240628001046,20240628,val,신주인수권부사채,
20250616000290,20250616,test,신주인수권부사채,
20190308000916,20190308,train,신주인수권부사채,
20210819000233,20210819,train,신주인수권부사채,
20220311000011,20220311,train,신주인수권부사채,
20251202000182,20251202,test,신주인수권부사채,
20260916000348,20260916,test,신주인수권부사채,
20190228000001,20190228,train,신주인수권부사채,
20231129000474,20231129,train,신주인수권부사채,
20241118000118,20241118,val,신주인수권부사채,
20260626000531,20260626,test,신주인수권부사채,
20230913000268,20230913,train,신주인수권부사채,
20260204000472,20260204,test,신주인수권부사채,
20201130001573,20201130,train,신주인수권부사채,
20210105000519,20210105,train,신주인수권부사채,
20230913000259,20230913,train,신주인수권부사채,
20240521000183,20240521,val,신주인수권부사채,
20251002000306,20251002,test,신주인수권부사채,
20200928000303,20200928,train,신주인수권부사채,
20220720000379,20220720,train,신주인수권부사채,
20260313000576,20260313,test,신주인수권부사채,
20190529000284,20190529,train,신주인수권부사채,
20210726000162,20210726,train,신주인수권부사채,
20220321000674,20220321,train,신주인수권부사채,
20230613000340,20230613,train,신주인수권부사채,
20240820000079,20240820,val,신주인수권부사채,
20191010000526,20191010,train,신주인수권부사채,
20210628000353,20210628,train,신주인수권부사채,
20230515002921,20230515,train,신주인수권부사채,
20240806000311,20240806,val,신주인수권부사채,
20251212000428,20251212,test,신주인수권부사채,
20221227000593,20221227,train,신주인수권부사채,
20230310000707,20230310,train,신주인수권부사채,
20240712000374,20240712,val,신주인수권부사채,
20251208000439,20251208,test,신주인수권부사채,
20191126000137,20191126,train,신주인수권부사채,
20201223000652,20201223,train,신주인수권부사채,
20210804000173,20210804,train,신주인수권부사채,
20230601000196,20230601,train,신주인수권부사채,
20191030000240,20191030,train,신주인수권부사채,
20200601000657,20200601,train,신주인수권부사채,
20210719000249,20210719,train,신주인수권부사채,
20220727000175,20220727,train,신주인수권부사채,
20240820000070,20240820,val,신주인수권부사채,
20191118000151,20191118,train,신주인수권부사채,
20210310000639,20210310,train,신주인수권부사채,
20230816000171,20230816,train,신주인수권부사채,
20241125000377,20241125,val,신주인수권부사채,
20190725000354,20190725,train,신주인수권부사채,
20200824000377,20200824,train,신주인수권부사채,
20200117000094,20200117,train,신주인수권부사채,
20241202000323,20241202,val,신주인수권부사채,
20230512001097,20230512,train,신주인수권부사채,
20240308000871,20240308,val,신주인수권부사채,
20191216000387,20191216,train,신주인수권부사채,
20200916000345,20200916,train,신주인수권부사채,
20211001000461,20211001,train,신주인수권부사채,
20220805000001,20220805,train,신주인수권부사채,
20231227000254,20231227,train,신주인수권부사채,
20191014000003,20191014,train,신주인수권부사채,
20201120000518,20201120,train,신주인수권부사채,
20210531002664,20210531,train,신주인수권부사채,
20220311000014,20220311,train,신주인수권부사채,
20230328000691,20230328,train,신주인수권부사채,
20240829001606,20240829,val,신주인수권부사채,
20200617000300,20200617,train,신주인수권부사채,
20210831001906,20210831,train,신주인수권부사채,
20230315000542,20230315,train,신주인수권부사채,
20240508000393,20240508,val,신주인수권부사채,
20211228000579,20211228,train,신주인수권부사채,
20220413002047,20220413,train,신주인수권부사채,
20231201000002,20231201,train,신주인수권부사채,
20240429001138,20240429,val,신주인수권부사채,
20200820000004,20200820,train,신주인수권부사채,
20210820000242,20210820,train,신주인수권부사채,
20220307000360,20220307,train,신주인수권부사채,
20230315000004,20230315,train,신주인수권부사채,
20240712000492,20240712,val,신주인수권부사채,
20200508000517,20200508,train,신주인수권부사채,
20220617000270,20220617,train,신주인수권부사채,
20200219000780,20200219,train,신주인수권부사채,
20210726000260,20210726,train,신주인수권부사채,
20190611000371,20190611,train,신주인수권부사채,
20200901000070,20200901,train,무상증자,
20210512000160,20210512,train,무상증자,
20221226000094,20221226,train,무상증자,
20231106000177,20231106,train,무상증자,
20260629000118,20260629,test,무상증자,
20190906000418,20190906,train,무상증자,
20210302003571,20210302,train,무상증자,
20251203000369,20251204,test,무상증자,
20260715000358,20260715,test,무상증자,
20191210000159,20191210,train,무상증자,
20210527000053,20210527,train,무상증자,
20231017000037,20231017,train,무상증자,
20260604000091,20260604,test,무상증자,
20200703000258,20200703,train,무상증자,
20210303000067,20210303,train,무상증자,
20220705000077,20220705,train,무상증자,
20230330000816,20230330,train,무상증자,
20240321000270,20240321,val,무상증자,
20250710000399,20250710,test,무상증자,
20210520000065,20210520,train,무상증자,
20230214001159,20230214,train,무상증자,
20250724000063,20250724,test,무상증자,
20260615000321,20260615,test,무상증자,
20190129000023,20190129,train,무상증자,
20230228001544,20230228,train,무상증자,
20250710000053,20250710,test,무상증자,
20220315000755,20220315,train,무상증자,
20250630000389,20250630,test,무상증자,
20190311000346,20190311,train,무상증자,
20201216000198,20201216,train,무상증자,
20220712000133,20220712,train,무상증자,
20231106000184,20231106,train,무상증자,
20240911000083,20240911,val,무상증자,
20260612000174,20260612,test,무상증자,
20190513000109,20190513,train,무상증자,
20201215000046,20201215,train,무상증자,
20210708000144,20210708,train,무상증자,
20231215000515,20231215,train,무상증자,
20251218000111,20251218,test,무상증자,
20190213000207,20190213,train,무상증자,
20200701000071,20200701,train,무상증자,
20210226000094,20210226,train,무상증자,
20230120000475,20230120,train,무상증자,
20190315000139,20190315,train,무상증자,
20200407002709,20200407,train,무상증자,
20211215000122,20211215,train,무상증자,
20240228008569,20240228,val,무상증자,
20250917000048,20250917,test,무상증자,
20191118000008,20191118,train,무상증자,
20201214000508,20201214,train,무상증자,
20210226000085,20210226,train,무상증자,
20221122000074,20221122,train,무상증자,
20231218000033,20231218,train,무상증자,
20240507000095,20240507,val,무상증자,
20250825000144,20250825,test,무상증자,
20200908000002,20200908,train,무상증자,
20231221000370,20231221,train,무상증자,
20250107000137,20250107,test,무상증자,
20191210000064,20191210,train,무상증자,
20230822000063,20230822,train,무상증자,
20240103000002,20240103,val,무상증자,
20200429001136,20200429,train,무상증자,
20211215000107,20211215,train,무상증자,
20220322000175,20220322,train,무상증자,
20230921000079,20230921,train,무상증자,
20241104000041,20241104,val,무상증자,
20201216000130,20201216,train,무상증자,
20190311000378,20190311,train,무상증자,
20201215000179,20201215,train,무상증자,
20211216000268,20211216,train,무상증자,
20220719000084,20220719,train,무상증자,
20230925000338,20230925,train,무상증자,
20250407000700,20250407,test,무상증자,
20260212000138,20260212,test,무상증자,
20211209000421,20211209,train,무상증자,
20240221000261,20240221,val,무상증자,
20260114000093,20260114,test,무상증자,
20190228000002,20190228,train,무상증자,
20201120000085,20201120,train,무상증자,
20220727000082,20220727,train,무상증자,
20230707000446,20230707,train,무상증자,
20241216000316,20241216,val,무상증자,
20251022000060,20251022,test,무상증자,
20191212000262,20191212,train,무상증자,
20201015000100,20201015,train,무상증자,
20220607000005,20220607,train,무상증자,
20241204000188,20241204,val,무상증자,
20190628000456,20190628,train,무상증자,
20200706000087,20200706,train,무상증자,
20210811000117,20210811,train,무상증자,
20231011000134,20231011,train,무상증자,
20251222000129,20251222,test,무상증자,
20190701000083,20190701,train,무상증자,
20200609000070,20200609,train,무상증자,
20210705000189,20210705,train,무상증자,
20220330001744,20220330,train,무상증자,
20230803000235,20230803,train,무상증자,
20240816000089,20240816,val,무상증자,
20250804000119,20250804,test,무상증자,
20190722000008,20190722,train,무상증자,
20200914000026,20200914,train,무상증자,
20210625000370,20210625,train,무상증자,
20220729000447,20220729,train,무상증자,
20231020000213,20231020,train,무상증자,
20191210000123,20191210,train,무상증자,
20211216000370,20211216,train,무상증자,
20230620000066,20230620,train,무상증자,
20251224000396,20251224,test,무상증자,
20190617000110,20190617,train,무상증자,
20200618000200,20200618,train,무상증자,
20221109000011,20221109,train,무상증자,
20251216000254,20251216,test,무상증자,
20260417000278,20260417,test,무상증자,
20200206000384,20200206,train,자기주식처분,
20230508000407,20230508,train,자기주식처분,
20241112000292,20241112,val,자기주식처분,
20251103000155,20251103,test,자기주식처분,
20190626000310,20190626,train,자기주식처분,
20230425000186,20230425,train,자기주식처분,
20241021000228,20241021,val,자기주식처분,
20260212001096,20260212,test,자기주식처분,
20241209000150,20241209,val,자기주식처분,
20251209000290,20251209,test,자기주식처분,
20201006000545,20201006,train,자기주식처분,
20211229000311,20211229,train,자기주식처분,
20220830001098,20220830,train,자기주식처분,
20230911000338,20230911,train,자기주식처분,
20190110000593,20190110,train,자기주식처분,
20200305000591,20200305,train,자기주식처분,
20210204000450,20210204,train,자기주식처분,
20220103000248,20220103,train,자기주식처분,
20251208000318,20251208,test,자기주식처분,
20260429000004,20260429,test,자기주식처분,
20221111000860,20221111,train,자기주식처분,
20230512001437,20230512,train,자기주식처분,
20260303003109,20260303,test,자기주식처분,
20191219000246,20191219,train,자기주식처분,
20200928000349,20200928,train,자기주식처분,
20230418000376,20230418,train,자기주식처분,
20250912000150,20250912,test,자기주식처분,
20190731000166,20190731,train,자기주식처분,
20201117000234,20201117,train,자기주식처분,
20210325000301,20210325,train,자기주식처분,
20220613000276,20220613,train,자기주식처분,
20230222002468,20230222,train,자기주식처분,
20250326001244,20250326,test,자기주식처분,
20191218000088,20191218,train,자기주식처분,
20200630000661,20200630,train,자기주식처분,
20211027000332,20211027,train,자기주식처분,
20220607000243,20220607,train,자기주식처분,
20240521000265,20240521,val,자기주식처분,
20250707000207,20250707,test,자기주식처분,
20260324000904,20260324,test,자기주식처분,
20190320000539,20190320,train,자기주식처분,
20200103000270,20200103,train,자기주식처분,
20240325000590,20240325,val,자기주식처분,
20260625000483,20260625,test,자기주식처분,
20190305000300,20190305,train,자기주식처분,
20200129000264,20200129,train,자기주식처분,
20220419000119,20220419,train,자기주식처분,
20241031000437,20241031,val,자기주식처분,
20260212001430,20260212,test,자기주식처분,
20200820000323,20200820,train,자기주식처분,
20220214001024,20220214,train,자기주식처분,
20240903000430,20240903,val,자기주식처분,
20200504000379,20200504,train,자기주식처분,
20210723000409,20210723,train,자기주식처분,
20220509000712,20220509,train,자기주식처분,
20230217001678,20230217,train,자기주식처분,
20251020000328,20251020,test,자기주식처분,
20190805000268,20190805,train,자기주식처분,
20240223002213,20240223,val,자기주식처분,
20260429000005,20260429,test,자기주식처분,
20190726000390,20190726,train,자기주식처분,
20201222000516,20201222,train,자기주식처분,
20230119000428,20230119,train,자기주식처분,
20240418000484,20240418,val,자기주식처분,
20260211000996,20260211,test,자기주식처분,
20200526000373,20200526,train,자기주식처분,
20210701000148,20210701,train,자기주식처분,
20220209000190,20220209,train,자기주식처분,
20230707000297,20230707,train,자기주식처분,
20241209000396,20241209,val,자기주식처분,
20250422000455,20250422,test,자기주식처분,
20260223002781,20260223,test,자기주식처분,
20190821000495,20190821,train,자기주식처분,
20200709000284,20200709,train,자기주식처분,
20221222000396,20221222,train,자기주식처분,
20230724000284,20230724,train,자기주식처분,
20240125000624,20240125,val,자기주식처분,
20250901000516,20250901,test,자기주식처분,
20191001000464,20191001,train,자기주식처분,
20200902000336,20200902,train,자기주식처분,
20230308000686,20230308,train,자기주식처분,
20190321000925,20190321,train,자기주식처분,
20200521000334,20200521,train,자기주식처분,
20210810000317,20210810,train,자기주식처분,
20231212000092,20231212,train,자기주식처분,
20260226005792,20260226,test,자기주식처분,
20231218000160,20231218,train,자기주식처분,
20260202000433,20260202,test,자기주식처분,
20190903000228,20190903,train,자기주식처분,
20200121000404,20200121,train,자기주식처분,
20220421000480,20220421,train,자기주식처분,
20230327000772,20230327,train,자기주식처분,
20251223000772,20251223,test,자기주식처분,
20190208000386,20190208,train,자기주식처분,
20211215000348,20211215,train,자기주식처분,
20240207000854,20240207,val,자기주식처분,
20250430001089,20250430,test,자기주식처분,
20260410002610,20260410,test,자기주식처분,
20190117000310,20190117,train,자기주식처분,
20201207000402,20201207,train,자기주식처분,
20210722000325,20210722,train,자기주식처분,
20250826000388,20250826,test,자기주식처분,
20260625000469,20260625,test,자기주식처분,
20190923000407,20190923,train,자기주식처분,
20211215000177,20211215,train,자기주식처분,
20220125000589,20220125,train,자기주식처분,
20230613000350,20230613,train,자기주식처분,
20260310003117,20260311,test,자기주식처분,
20200513000706,20200513,train,자기주식처분,
20210208000050,20210208,train,자기주식처분,
20230821000326,20230821,train,자기주식처분,
20240701000614,20240701,val,자기주식처분,
20260326001350,20260326,test,자기주식처분,
20191024000251,20191024,train,자기주식처분,
20200521000480,20200521,train,자기주식처분,
20210421000553,20210421,train,자기주식처분,
20240327000845,20240327,val,자기주식처분,
20250915000245,20250915,test,자기주식처분,
20260415000591,20260415,test,자기주식처분,
20200914000337,20200914,train,자기주식처분,
20220620000109,20220620,train,자기주식처분,
20231026000465,20231027,train,자기주식처분,
20240621000003,20240621,val,자기주식처분,
20251216000431,20251216,test,자기주식처분,
20260714000371,20260714,test,자기주식처분,
20190925001424,20190925,train,자기주식처분,
20220711000313,20220711,train,자기주식처분,
20230906000293,20230906,train,자기주식처분,
20241224000455,20241224,val,자기주식처분,
20260212001723,20260212,test,자기주식처분,
20190715000256,20190715,train,자기주식처분,
20201014000241,20201014,train,자기주식처분,
20210115000446,20210115,train,자기주식처분,
20221215000414,20221215,train,자기주식처분,
20240523000382,20240523,val,자기주식처분,
20250106000223,20250106,test,자기주식처분,
20260326001478,20260326,test,자기주식처분,
20210331002698,20210331,train,자기주식처분,
20220503000406,20220503,train,자기주식처분,
20230530000292,20230530,train,자기주식처분,
20240229002336,20240229,val,자기주식처분,
20190927000435,20190927,train,자기주식처분,
20200610000387,20200610,train,자기주식처분,
20210525000343,20210525,train,자기주식처분,
20260212001448,20260212,test,자기주식처분,
20251110000169,20251110,test,자기주식처분,
20200710000621,20200710,train,자기주식처분,
20221223000394,20221223,train,자기주식처분,
20190429000693,20190429,train,기타,
20220302000323,20220302,train,기타,
20230328000914,20230328,train,기타,
20240123000265,20240123,val,기타,
20251016000371,20251016,test,기타,
20260915000305,20260915,test,기타,
20191218000172,20191218,train,기타,
20200716000375,20200716,train,기타,
20240827000832,20240827,val,기타,
20250911000363,20250911,test,기타,
20260918000200,20260918,test,기타,
20210219001076,20210219,train,기타,
20220408002040,20220408,train,기타,
20231114002108,20231114,train,기타,
20250213001326,20250213,test,기타,
20260203000374,20260203,test,기타,
20190329003312,20190329,train,기타,
20201123000258,20201123,train,기타,
20240208000892,20240208,val,기타,
20260831000712,20260831,test,기타,
20201014000170,20201014,train,기타,
20221014000451,20221014,train,기타,
20240423000663,20240423,val,기타,
20250722000065,20250722,test,기타,
20260828001496,20260828,test,기타,
20190208000467,20190208,train,기타,
20200812000048,20200812,train,기타,
20230913000001,20230913,train,기타,
20260713000007,20260713,test,기타,
20190611000111,20190611,train,기타,
20200219001049,20200219,train,기타,
20220414001905,20220414,train,기타,
20260512000705,20260512,test,기타,
20201207000472,20201208,train,기타,
20220929000370,20220929,train,기타,
20230324001131,20230324,train,기타,
20240119000397,20240119,val,기타,
20260820000420,20260820,test,기타,
20190828000475,20190828,train,기타,
20200601000704,20200601,train,기타,
20220121000416,20220121,train,기타,
20230314001309,20230315,train,기타,
20260402002934,20260402,test,기타,
20211027000244,20211027,train,기타,
20221129000319,20221129,train,기타,
20231220000147,20231220,train,기타,
20240807000135,20240807,val,기타,
20251015000290,20251015,test,기타,
20260211001031,20260211,test,기타,
20211214000395,20211214,train,기타,
20220830001426,20220830,train,기타,
20230420000391,20230420,train,기타,
20250529000398,20250529,test,기타,
20200320000259,20200320,train,기타,
20220504000764,20220504,train,기타,
20240502000415,20240502,val,기타,
20251210000288,20251210,test,기타,
20260915000276,20260915,test,기타,
20210825000061,20210825,train,기타,
20220330001824,20220331,train,기타,
20240215000595,20240215,val,기타,
20260602000317,20260602,test,기타,
20191025000348,20191025,train,기타,
20220526000296,20220526,train,기타,
20240326000002,20240326,val,기타,
20251016000367,20251016,test,기타,
20260713000324,20260713,test,기타,
20201023000148,20201023,train,기타,
20210319000351,20210319,train,기타,
20250929000381,20250929,test,기타,
20260206000810,20260206,test,기타,
20190429000806,20190429,train,기타,
20210614000007,20210614,train,기타,
20220624000269,20220624,train,기타,
20240731000249,20240731,val,기타,
20250317000873,20250317,test,기타,
20201229000589,20201229,train,기타,
20210427000415,20210427,train,기타,
20231130001834,20231130,train,기타,
20241216000277,20241216,val,기타,
20250328001729,20250328,test,기타,
20260608000384,20260608,test,기타,
20201111000265,20201111,train,기타,
20260213002890,20260213,test,기타,
20190611000082,20190611,train,기타,
20200611000173,20200611,train,기타,
20210820000405,20210820,train,기타,
20220923000340,20220923,train,기타,
20230809000710,20230809,train,기타,
20240510000937,20240510,val,기타,
20250102000365,20250102,test,기타,
20260811000693,20260811,test,기타,
20201110000239,20201110,train,기타,
20210312001004,20210312,train,기타,
20221209000729,20221209,train,기타,
20230524000273,20230524,train,기타,
20250331003275,20250331,test,기타,
20230630000815,20230630,train,기타,
20240119000392,20240119,val,기타,
20250909000263,20250909,test,기타,
20260706000443,20260706,test,기타,
20210312001023,20210312,train,기타,
20221014000171,20221014,train,기타,
20260630000236,20260630,test,기타,
20200319001090,20200319,train,기타,
20250821000036,20250821,test,기타,
20260727000338,20260727,test,기타,
20200806000377,20200806,train,기타,
20230517000001,20230517,train,기타,
20260521000535,20260521,test,기타,
20200720000232,20200720,train,기타,
20210628000277,20210628,train,기타,
20220422000357,20220422,train,기타,
20231129000002,20231129,train,기타,
20240610000394,20240610,val,기타,
20250922000288,20250922,test,기타,
20200401002455,20200401,train,기타,
20210329001242,20210330,train,기타,
20221121000158,20221121,train,기타,
20240202000360,20240202,val,기타,
20250206000430,20250206,test,기타,
20190430000952,20190430,train,기타,
20230921000139,20230921,train,기타,
20240510001065,20240510,val,기타,
20190415000753,20190415,train,기타,
20221219000113,20221219,train,기타,
20241120000326,20241120,val,기타,
20250307000645,20250307,test,기타,
20200305000305,20200305,train,기타,
20240105000059,20240105,val,기타,
20190603000092,20190603,train,기타,
20220210000005,20220210,train,기타,
20241105000170,20241105,val,기타,
20260909000079,20260909,test,기타,
20191011000209,20191011,train,기타,
20210820000201,20210820,train,기타,
20231010000247,20231010,train,기타,
20260312001101,20260312,test,기타,
20200403003072,20200406,train,기타,
20210209000808,20210209,train,기타,
20221215000415,20221215,train,기타,
20190116000382,20190117,train,기타,
20210309000001,20210309,train,기타,
20240228007346,20240228,val,기타,
20250430000388,20250430,test,기타,
20190304000280,20190304,train,기타,
20201105000122,20201105,train,기타,
20220829000433,20220829,train,기타,
20230421000636,20230421,train,기타,
20260309001726,20260309,test,기타,
20191021000257,20191021,train,기타,
20200810000210,20200810,train,기타,
20221118000630,20221118,train,기타,
20240605000234,20240605,val,기타,
20260430001776,20260430,test,기타,
20191206000627,20191206,train,기타,
20200921000351,20200921,train,기타,
20250429000983,20250430,test,기타,
20260611000550,20260611,test,기타,
20210419000318,20210419,train,기타,
